18      , -5086.9     , array([ 0.424505   ,  1.77885    ,  3.77693    ,  0.133564   ,  1.75788    ,  1.37758    ])
24      , -4718.51    , array([ 0.547904   ,  1.93006    ,  3.82825    ,  0.13156    ,  1.90566    ,  1.39435    ])
30      , -3472.68    , array([ 0.908431   ,  2.27719    ,  4.45679    ,  0.185376   ,  2.09839    ,  1.42962    ])
42      , -4067.8     , array([ 0.733666   ,  2.08973    ,  3.98767    ,  0.141552   ,  1.94569    ,  1.40947    ])
48      , -3821.15    , array([ 0.792534   ,  2.13875    ,  4.07872    ,  0.147607   ,  1.99815    ,  1.41307    ])
60      , -4291.36    , array([ 0.978367   ,  2.26708    ,  4.28288    ,  0.162453   ,  2.12063    ,  1.42711    ])
66      , -3374.01    , array([ 0.96176    ,  2.2029     ,  3.95945    ,  0.136512   ,  2.09952    ,  1.4179     ])
72      , -3091.98    , array([ 0.915771   ,  2.17606    ,  3.73767    ,  0.119179   ,  2.06196    ,  1.40714    ])
78      , -2971.67    , array([ 0.922147   ,  2.07544    ,  3.26148    ,  0.077314   ,  2.02091    ,  1.38299    ])
84      , -13413.9    , array([ 0.999001   ,  2.08031    ,  2.65593    ,  0.0548589  ,  2.06343    ,  1.37219    ])
90      , -2711.6     , array([ 0.970985   ,  1.91152    ,  2.37181    ,  0.0346516  ,  1.98738    ,  1.34623    ])
96      , -2760.08    , array([ 0.979173   ,  1.93205    ,  2.43887    ,  0.0371642  ,  1.9982     ,  1.34961    ])
102     , -2698.68    , array([ 0.967571   ,  1.99569    ,  2.66752    ,  0.0488726  ,  2.02106    ,  1.36345    ])
108     , -2734.17    , array([ 0.965528   ,  2.02169    ,  2.81752    ,  0.0576558  ,  2.03469    ,  1.37254    ])
114     , -2713.72    , array([ 0.975506   ,  1.95716    ,  2.47098    ,  0.0397828  ,  2.00629    ,  1.35319    ])
120     , -2692.06    , array([ 0.97343    ,  1.94088    ,  2.46344    ,  0.0390199  ,  2.00075    ,  1.35243    ])
126     , -2688.37    , array([ 0.971803   ,  1.94304    ,  2.48347    ,  0.0399009  ,  2.00202    ,  1.35358    ])
132     , -2688.42    , array([ 0.971745   ,  1.94395    ,  2.48541    ,  0.0400769  ,  2.00349    ,  1.35384    ])
138     , -2687.93    , array([ 0.970296   ,  1.94625    ,  2.50037    ,  0.0405934  ,  2.00278    ,  1.35437    ])
144     , -2687.92    , array([ 0.969818   ,  1.9521     ,  2.52082    ,  0.0414434  ,  2.00386    ,  1.35529    ])
150     , -2687.82    , array([ 0.970131   ,  1.95006    ,  2.50879    ,  0.0409476  ,  2.00339    ,  1.35468    ])
156     , -2687.9     , array([ 0.970931   ,  1.94298    ,  2.48802    ,  0.0399456  ,  2.00122    ,  1.35351    ])
162     , -2687.73    , array([ 0.970646   ,  1.94915    ,  2.50719    ,  0.0408032  ,  2.00301    ,  1.35451    ])
168     , -2687.73    , array([ 0.970375   ,  1.94964    ,  2.50967    ,  0.0409533  ,  2.00328    ,  1.35471    ])
174     , -2687.72    , array([ 0.970871   ,  1.94929    ,  2.50327    ,  0.0406523  ,  2.00274    ,  1.35431    ])
180     , -2687.61    , array([ 0.970193   ,  1.95393    ,  2.51401    ,  0.0412339  ,  2.00378    ,  1.35499    ])
186     , -2687.57    , array([ 0.970727   ,  1.95252    ,  2.50467    ,  0.0407895  ,  2.00284    ,  1.35441    ])
192     , -2687.39    , array([ 0.970718   ,  1.95415    ,  2.49805    ,  0.0406372  ,  2.00243    ,  1.3542     ])
198     , -2687.09    , array([ 0.970738   ,  1.95912    ,  2.49201    ,  0.0405979  ,  2.00208    ,  1.35409    ])
204     , -2686.55    , array([ 0.970541   ,  1.96805    ,  2.4841     ,  0.0408913  ,  2.00327    ,  1.35452    ])
210     , -2685.79    , array([ 0.970996   ,  1.98094    ,  2.45575    ,  0.0404392  ,  2.00246    ,  1.35383    ])
216     , -2684.13    , array([ 0.970248   ,  2.00479    ,  2.42638    ,  0.0408009  ,  2.00426    ,  1.35436    ])
222     , -2681.78    , array([ 0.969744   ,  2.04837    ,  2.34031    ,  0.0402124  ,  2.00521    ,  1.35371    ])
228     , -2675.99    , array([ 0.969038   ,  2.1509     ,  2.20991    ,  0.0404457  ,  2.00925    ,  1.35394    ])
234     , -2666.14    , array([ 0.966295   ,  2.36167    ,  1.99314    ,  0.041822   ,  2.01947    ,  1.35579    ])
240     , -2648.35    , array([ 0.961588   ,  2.78879    ,  1.66456    ,  0.0445764  ,  2.03833    ,  1.35916    ])
246     , -2615.59    , array([ 0.950402   ,  3.86993    ,  1.16758    ,  0.0509819  ,  2.07535    ,  1.36646    ])
252     , -2602.95    , array([ 0.934087   ,  6.28491    ,  0.692341   ,  0.062483   ,  2.13198    ,  1.37761    ])
258     , -2599.3     , array([ 0.943104   ,  4.82153    ,  0.921479   ,  0.0561807  ,  2.10198    ,  1.37193    ])
264     , -2597.87    , array([ 0.941749   ,  4.94571    ,  0.898981   ,  0.0570293  ,  2.105      ,  1.37265    ])
270     , -2597.24    , array([ 0.938502   ,  5.3537     ,  0.835678   ,  0.0602999  ,  2.11593    ,  1.37552    ])
276     , -2601.03    , array([ 0.933675   ,  6.15506    ,  0.713817   ,  0.0632333  ,  2.13168    ,  1.37828    ])
282     , -2595.01    , array([ 0.938794   ,  5.43352    ,  0.803903   ,  0.057996   ,  2.11409    ,  1.37357    ])
288     , -2593.75    , array([ 0.939158   ,  5.43263    ,  0.782863   ,  0.0554474  ,  2.11088    ,  1.37156    ])
294     , -2590.83    , array([ 0.932991   ,  6.31573    ,  0.648171   ,  0.0563977  ,  2.12474    ,  1.37273    ])
300     , -2589.55    , array([ 0.931367   ,  6.4327     ,  0.622654   ,  0.0554145  ,  2.12539    ,  1.3723     ])
306     , -2592.79    , array([ 0.934658   ,  6.00695    ,  0.662301   ,  0.0522869  ,  2.1148     ,  1.36909    ])
312     , -2590.27    , array([ 0.927852   ,  6.94187    ,  0.557267   ,  0.0543696  ,  2.13017    ,  1.37153    ])
318     , -2588.27    , array([ 0.929902   ,  6.49115    ,  0.621089   ,  0.0559357  ,  2.12602    ,  1.37237    ])
324     , -2586.39    , array([ 0.927905   ,  6.5156     ,  0.626779   ,  0.0576157  ,  2.12834    ,  1.37381    ])
330     , -2584.6     , array([ 0.919463   ,  7.31258    ,  0.54234    ,  0.0575992  ,  2.1357     ,  1.37317    ])
336     , -2580.42    , array([ 0.911724   ,  7.38426    ,  0.556799   ,  0.0612128  ,  2.13807    ,  1.37507    ])
342     , -2579.89    , array([ 0.899488   ,  8.49678    ,  0.48082    ,  0.0658252  ,  2.1534     ,  1.37848    ])
348     , -2576.61    , array([ 0.894244   ,  8.21839    ,  0.517242   ,  0.0690182  ,  2.15158    ,  1.37988    ])
354     , -2577.73    , array([ 0.894675   ,  8.07507    ,  0.521801   ,  0.0665195  ,  2.14652    ,  1.37756    ])
360     , -2576.87    , array([ 0.89444    ,  8.13335    ,  0.519516   ,  0.0675359  ,  2.14856    ,  1.37857    ])
366     , -2576.51    , array([ 0.889535   ,  8.33025    ,  0.519441   ,  0.0709977  ,  2.15264    ,  1.38042    ])
372     , -2576.74    , array([ 0.882744   ,  8.65999    ,  0.5042     ,  0.0738698  ,  2.15714    ,  1.382      ])
378     , -2576.75    , array([ 0.888575   ,  8.55173    ,  0.501548   ,  0.0712521  ,  2.15548    ,  1.38084    ])
384     , -2576.22    , array([ 0.885708   ,  8.468      ,  0.508318   ,  0.0713745  ,  2.15364    ,  1.38064    ])
390     , -2576.06    , array([ 0.881292   ,  8.7954     ,  0.4819     ,  0.0711608  ,  2.1558     ,  1.38044    ])
396     , -2575.97    , array([ 0.876879   ,  8.93144    ,  0.477272   ,  0.072701   ,  2.15757    ,  1.38126    ])
402     , -2575.87    , array([ 0.88216    ,  8.66727    ,  0.484842   ,  0.0704253  ,  2.15483    ,  1.3805     ])
408     , -2575.37    , array([ 0.878361   ,  8.68759    ,  0.486394   ,  0.072411   ,  2.15698    ,  1.3822     ])
414     , -2574.85    , array([ 0.871449   ,  8.88135    ,  0.473259   ,  0.0743415  ,  2.16039    ,  1.38395    ])
420     , -2573.47    , array([ 0.866364   ,  8.85351    ,  0.461745   ,  0.0750071  ,  2.16329    ,  1.38645    ])
426     , -2572.29    , array([ 0.845168   ,  9.37124    ,  0.423311   ,  0.0809301  ,  2.17392    ,  1.3926     ])
432     , -2568.3     , array([ 0.838481   ,  9.02777    ,  0.411527   ,  0.080868   ,  2.17756    ,  1.39758    ])
438     , -2561.75    , array([ 0.830976   ,  8.30039    ,  0.407963   ,  0.0827891  ,  2.18526    ,  1.4077     ])
444     , -2549.18    , array([ 0.809639   ,  7.27336    ,  0.384452   ,  0.0865083  ,  2.20058    ,  1.42698    ])
450     , -2537.95    , array([ 0.799332   ,  5.552      ,  0.360174   ,  0.082037   ,  2.2163     ,  1.45252    ])
456     , -2524.28    , array([ 0.751039   ,  3.38265    ,  0.343449   ,  0.0922163  ,  2.25604    ,  1.51234    ])
462     , -2520.02    , array([ 0.762434   ,  4.69878    ,  0.340348   ,  0.0930852  ,  2.23984    ,  1.48182    ])
468     , -2517.11    , array([ 0.725233   ,  3.14156    ,  0.318446   ,  0.103723   ,  2.27833    ,  1.53496    ])
474     , -2511.05    , array([ 0.739916   ,  4.01403    ,  0.342172   ,  0.110256   ,  2.26682    ,  1.51146    ])
480     , -2511.34    , array([ 0.73287    ,  3.23045    ,  0.351848   ,  0.109509   ,  2.27481    ,  1.53009    ])
486     , -2510.8     , array([ 0.725734   ,  3.42558    ,  0.333516   ,  0.112693   ,  2.27897    ,  1.53047    ])
492     , -2509.43    , array([ 0.74794    ,  3.69491    ,  0.404101   ,  0.116352   ,  2.26253    ,  1.51251    ])
498     , -2507.83    , array([ 0.733663   ,  3.40332    ,  0.36957    ,  0.115569   ,  2.27311    ,  1.52606    ])
504     , -2507.1     , array([ 0.736797   ,  3.72095    ,  0.379925   ,  0.120458   ,  2.27066    ,  1.51903    ])
510     , -2507.48    , array([ 0.731316   ,  3.66484    ,  0.368561   ,  0.122552   ,  2.27609    ,  1.52419    ])
516     , -2506.76    , array([ 0.727292   ,  3.33055    ,  0.391201   ,  0.128493   ,  2.28064    ,  1.53341    ])
522     , -2506.65    , array([ 0.731993   ,  3.48908    ,  0.38844    ,  0.126046   ,  2.27731    ,  1.52781    ])
528     , -2506.82    , array([ 0.725756   ,  3.32643    ,  0.38981    ,  0.13073    ,  2.28322    ,  1.5354     ])
534     , -2506.66    , array([ 0.732772   ,  3.4926     ,  0.381345   ,  0.121242   ,  2.27405    ,  1.52544    ])
540     , -2506.43    , array([ 0.727691   ,  3.44065    ,  0.382504   ,  0.126344   ,  2.27885    ,  1.53026    ])
546     , -2506.48    , array([ 0.727134   ,  3.38796    ,  0.383687   ,  0.126091   ,  2.27901    ,  1.53134    ])
552     , -2506.2     , array([ 0.722255   ,  3.39506    ,  0.375631   ,  0.125435   ,  2.27872    ,  1.53175    ])
558     , -2506.02    , array([ 0.717197   ,  3.42291    ,  0.379997   ,  0.131881   ,  2.28207    ,  1.53435    ])
564     , -2505.34    , array([ 0.714176   ,  3.46311    ,  0.393705   ,  0.135353   ,  2.27917    ,  1.53237    ])
570     , -2504.64    , array([ 0.706723   ,  3.50869    ,  0.383358   ,  0.134692   ,  2.27767    ,  1.53178    ])
576     , -2503.72    , array([ 0.680871   ,  3.40896    ,  0.382835   ,  0.145659   ,  2.28015    ,  1.53938    ])
582     , -2503.35    , array([ 0.636531   ,  3.33646    ,  0.404244   ,  0.174912   ,  2.28128    ,  1.54937    ])
588     , -2502.78    , array([ 0.624935   ,  3.74535    ,  0.373467   ,  0.158166   ,  2.26218    ,  1.53198    ])
594     , -2502.84    , array([ 0.646253   ,  3.63748    ,  0.395775   ,  0.158615   ,  2.26767    ,  1.53354    ])
600     , -2502.95    , array([ 0.62696    ,  3.4498     ,  0.380885   ,  0.165466   ,  2.27337    ,  1.54382    ])
606     , -2502.55    , array([ 0.654643   ,  3.59342    ,  0.387699   ,  0.152506   ,  2.2693     ,  1.53378    ])
612     , -2502.4     , array([ 0.646285   ,  3.57862    ,  0.378983   ,  0.151509   ,  2.26752    ,  1.53427    ])
618     , -2502.53    , array([ 0.661022   ,  3.6853     ,  0.379397   ,  0.144075   ,  2.26469    ,  1.52812    ])
624     , -2502.42    , array([ 0.645955   ,  3.73585    ,  0.374219   ,  0.147923   ,  2.26229    ,  1.52838    ])
630     , -2502.4     , array([ 0.654761   ,  3.6644     ,  0.376347   ,  0.146255   ,  2.26546    ,  1.53003    ])
636     , -2502.39    , array([ 0.6441     ,  3.60791    ,  0.377715   ,  0.151365   ,  2.26615    ,  1.53329    ])
642     , -2502.37    , array([ 0.64402    ,  3.6611     ,  0.374618   ,  0.149864   ,  2.26464    ,  1.53144    ])
648     , -2502.36    , array([ 0.646553   ,  3.63794    ,  0.376732   ,  0.14998    ,  2.26571    ,  1.53207    ])
654     , -2502.36    , array([ 0.64797    ,  3.63078    ,  0.377181   ,  0.14999    ,  2.26639    ,  1.53238    ])
660     , -2502.36    , array([ 0.646393   ,  3.63486    ,  0.376931   ,  0.150227   ,  2.26587    ,  1.53226    ])
666     , -2502.36    , array([ 0.647568   ,  3.64351    ,  0.376792   ,  0.149613   ,  2.2657     ,  1.53179    ])
672     , -2502.36    , array([ 0.646846   ,  3.64379    ,  0.376912   ,  0.149915   ,  2.26561    ,  1.53186    ])
678     , -2502.36    , array([ 0.646706   ,  3.64447    ,  0.376921   ,  0.150037   ,  2.26565    ,  1.5319     ])
684     , -2502.36    , array([ 0.646763   ,  3.64265    ,  0.376935   ,  0.150018   ,  2.26569    ,  1.53194    ])
690     , -2502.36    , array([ 0.646711   ,  3.64316    ,  0.376952   ,  0.150038   ,  2.26567    ,  1.53193    ])
696     , -2502.36    , array([ 0.646677   ,  3.64354    ,  0.376968   ,  0.150054   ,  2.26565    ,  1.53192    ])
702     , -2502.36    , array([ 0.646755   ,  3.6455     ,  0.376965   ,  0.149973   ,  2.26557    ,  1.53182    ])
708     , -2502.36    , array([ 0.646845   ,  3.64681    ,  0.376887   ,  0.149877   ,  2.26552    ,  1.53175    ])
714     , -2502.36    , array([ 0.646733   ,  3.64584    ,  0.376896   ,  0.149933   ,  2.26554    ,  1.5318     ])
720     , -2502.36    , array([ 0.646818   ,  3.6462     ,  0.3769     ,  0.149902   ,  2.26554    ,  1.53178    ])
726     , -2502.36    , array([ 0.64683    ,  3.64619    ,  0.376903   ,  0.14991    ,  2.26555    ,  1.53179    ])
732     , -2502.36    , array([ 0.646826   ,  3.64668    ,  0.376905   ,  0.149903   ,  2.26553    ,  1.53177    ])
738     , -2502.36    , array([ 0.646822   ,  3.64659    ,  0.376881   ,  0.149911   ,  2.26555    ,  1.53178    ])
744     , -2502.36    , array([ 0.646895   ,  3.64723    ,  0.376861   ,  0.149899   ,  2.26557    ,  1.53177    ])
750     , -2502.36    , array([ 0.646781   ,  3.64791    ,  0.376865   ,  0.149901   ,  2.2655     ,  1.53173    ])
756     , -2502.36    , array([ 0.646768   ,  3.64793    ,  0.376798   ,  0.149914   ,  2.26553    ,  1.53175    ])
762     , -2502.36    , array([ 0.646655   ,  3.64834    ,  0.376695   ,  0.149911   ,  2.2655     ,  1.53175    ])
768     , -2502.36    , array([ 0.64654    ,  3.64904    ,  0.376681   ,  0.149907   ,  2.26543    ,  1.53171    ])
774     , -2502.36    , array([ 0.646612   ,  3.64861    ,  0.376691   ,  0.149906   ,  2.26547    ,  1.53173    ])
780     , -2502.36    , array([ 0.64647    ,  3.64862    ,  0.376685   ,  0.149927   ,  2.26542    ,  1.53173    ])
786     , -2502.36    , array([ 0.646601   ,  3.64883    ,  0.376724   ,  0.149915   ,  2.26546    ,  1.53172    ])
792     , -2502.36    , array([ 0.646552   ,  3.6487     ,  0.376682   ,  0.149916   ,  2.26545    ,  1.53173    ])
paramname nuW 3.64892491005 effective pop size 5486453.31163
paramname nuD 0.37669418808 effective pop size 566390.135892
paramname Ts 0.149912978101 generation 450812.540918
paramname m12 2.26544055394 migration rate 7.53348474868e-07
paramname m21 1.53171740191 migration rate 5.09356542881e-07
pop10q8domestic0.02fanya30_correctminAN_2dilutetodensity0.02mallard14quantizpoolm_dIM_2array.pickle
{'Ts': [('265579.03602', '0.0830759904083'), ('2400610.67605', '0.934711072497'), ('1149911.86242', '0.402717219143'), ('183393.208499', '0.0559738463834'), ('2021386.86114', '0.807381882902'), ('2188457.20182', '0.902147808303'), ('2318345.54416', '0.930125673608'), ('2231800.59839', '0.904497443694'), ('163970.203149', '0.048971951025'), ('1904952.22364', '0.784858972692'), ('450812.540918', '0.149912978101')], 'likelihood': [('-2538.65138573', '-2538.65138573'), ('-2284.58939031', '-2284.58939031'), ('-2493.22539251', '-2493.22539251'), ('-2551.74218343', '-2551.74218343'), ('-2193.92889445', '-2193.92889445'), ('-2241.26688617', '-2241.26688617'), ('-2245.07213485', '-2245.07213485'), ('-2248.03266315', '-2248.03266315'), ('-2537.02354036', '-2537.02354036'), ('-2235.3932627', '-2235.3932627'), ('-2502.35873623', '-2502.35873623')], 'nuW': [('8149301.83657', '5.09837923472'), ('3141737.166', '2.44655790731'), ('3577467.14163', '2.50577051327'), ('16553895.0114', '10.1049017464'), ('3024644.09502', '2.41620532071'), ('2865618.20006', '2.36258783263'), ('3343859.11955', '2.68312825399'), ('2966697.63735', '2.40466861701'), ('7797369.75883', '4.65758293422'), ('3288041.95785', '2.70941097754'), ('5486453.31163', '3.64892491005')], 'm12': [('8.13317199745e-07', '2.60002916396'), ('1.93822684114e-08', '0.0497793188116'), ('1.48879602451e-06', '4.25108271494'), ('3.43824109873e-07', '1.12650837387'), ('3.80103208083e-07', '0.951638434012'), ('5.08197702958e-07', '1.23280122475'), ('9.01603487811e-08', '0.224725377213'), ('3.79646067802e-07', '0.936757010433'), ('3.2743191257e-11', '0.000109632301956'), ('2.01880406069e-07', '0.489989337997'), ('7.53348474868e-07', '2.26544055394')], 'theta': [('2984.72732963', '2984.72732963'), ('2397.89822039', '2397.89822039'), ('2665.94235401', '2665.94235401'), ('3059.03535646', '3059.03535646'), ('2337.52808805', '2337.52808805'), ('2264.88814716', '2264.88814716'), ('2327.14226899', '2327.14226899'), ('2303.74521109', '2303.74521109'), ('3126.10763958', '3126.10763958'), ('2266.09889984', '2266.09889984'), ('2807.65122065', '2807.65122065')], 'nuD': [('557856.764428', '0.34900724022'), ('154441.430517', '0.120267827346'), ('637141.328399', '0.446273827343'), ('1312449.87699', '0.801151453773'), ('253129.059595', '0.202209503467'), ('284180.141421', '0.234295184328'), ('183365.568952', '0.147133393266'), ('237602.224326', '0.192589431756'), ('1000016.16964', '0.597337100809'), ('216619.352438', '0.178498589424'), ('566390.135892', '0.37669418808')], 's': [('0.703037316908', '0.703037316908'), ('0.824488905887', '0.824488905887'), ('0.1788368289', '0.1788368289'), ('0.92766229708', '0.92766229708'), ('0.754289550255', '0.754289550255'), ('0.836619564436', '0.836619564436'), ('0.745271894145', '0.745271894145'), ('0.842142075951', '0.842142075951'), ('0.931259694496', '0.931259694496'), ('0.853352845589', '0.853352845589'), ('0.646557664295', '0.646557664295')], 'm21': [('3.54978573811e-09', '0.0113480281098'), ('4.82673751114e-06', '12.3964698191'), ('2.93289973137e-07', '0.837455175012'), ('3.20890079555e-07', '1.05136711281'), ('2.80801197227e-06', '7.03022773592'), ('2.44605119774e-06', '5.93370433364'), ('4.08356342138e-06', '10.1783138891'), ('3.12890206859e-06', '7.72040380842'), ('5.32263200178e-07', '1.78214882673'), ('3.46103967993e-06', '8.40038206072'), ('5.09356542881e-07', '1.53171740191')]}
2017-12-31 21:51:14
cycly  11
/home/liurui/software/Python-2.7/python /home/liurui/life/src/NGS/Analysis/usedadiPy2_7/dadicode.py  -n mallard14 26 -n quantizpool 28 -f pop10q8domestic0.02fanya30_correctminAN_2dilutetodensity0.02 -l 468232.1666268 -m IM_2 -T m_d -p s 0.5 0 1  -p nuW 2 1e-06 20  -p nuD 2 1e-06 20  -p Ts 0.1 1e-06 10  -p m12 1 1e-06 20  -p m21 1 1e-06 20  -b rOHXZdoT 70
468232.166627
[('mallard14', '26'), ('quantizpool', '28')]
upper_bound [1.0, 20.0, 20.0, 10.0, 20.0, 20.0]
lower_bound [0.0, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]
params array([ 0.5,  2. ,  2. ,  0.1,  1. ,  1. ])
paramsname ['s', 'nuW', 'nuD', 'Ts', 'm12', 'm21']

6       , -4798.33    , array([ 0.347623   ,  2.54115    ,  3.13508    ,  0.129554   ,  0.502278   ,  0.701469   ])
12      , -4670.91    , array([ 0.370086   ,  2.6487     ,  3.10866    ,  0.135573   ,  0.517133   ,  0.690501   ])
18      , -4467.37    , array([ 0.419459   ,  2.72526    ,  3.05647    ,  0.125215   ,  0.496818   ,  0.68306    ])
24      , -4145.66    , array([ 0.534818   ,  2.87081    ,  3.03258    ,  0.107371   ,  0.495989   ,  0.648903   ])
36      , -2744.32    , array([ 0.925951   ,  3.36706    ,  2.68237    ,  0.0817967  ,  0.46183    ,  0.6134     ])
42      , -5159.13    , array([ 0.985699   ,  3.62214    ,  2.61133    ,  0.0737584  ,  0.475588   ,  0.596199   ])
48      , -3109.32    , array([ 0.833069   ,  3.23657    ,  2.83349    ,  0.0859184  ,  0.475642   ,  0.622648   ])
54      , -4280.39    , array([ 0.977909   ,  3.45286    ,  2.64606    ,  0.0828449  ,  0.470749   ,  0.602386   ])
60      , -2989.15    , array([ 0.851985   ,  3.22463    ,  2.68275    ,  0.0849359  ,  0.474374   ,  0.615773   ])
66      , -2863.96    , array([ 0.946582   ,  3.38157    ,  2.70318    ,  0.080944   ,  0.466168   ,  0.615527   ])
72      , -2767.18    , array([ 0.906366   ,  3.34598    ,  2.73493    ,  0.0836405  ,  0.472058   ,  0.613219   ])
78      , -2753.39    , array([ 0.913362   ,  3.35382    ,  2.72965    ,  0.0832902  ,  0.471347   ,  0.612908   ])
84      , -2725.83    , array([ 0.914802   ,  3.39701    ,  2.77731    ,  0.0764029  ,  0.464856   ,  0.618893   ])
90      , -2674.45    , array([ 0.927129   ,  3.47713    ,  2.81789    ,  0.06894    ,  0.454147   ,  0.624005   ])
96      , -2609.35    , array([ 0.960855   ,  3.64517    ,  2.99582    ,  0.0528246  ,  0.445059   ,  0.640296   ])
102     , -2665.95    , array([ 0.930095   ,  3.50009    ,  2.89579    ,  0.0617222  ,  0.461454   ,  0.63074    ])
108     , -2669.46    , array([ 0.969514   ,  3.60939    ,  2.8927     ,  0.0482213  ,  0.437369   ,  0.6456     ])
114     , -2578.29    , array([ 0.962205   ,  3.65238    ,  2.94889    ,  0.0488788  ,  0.435106   ,  0.644777   ])
120     , -2544.07    , array([ 0.964479   ,  3.72745    ,  3.01449    ,  0.040509   ,  0.421019   ,  0.658858   ])
126     , -2605.67    , array([ 0.9682     ,  3.71387    ,  3.03937    ,  0.0462731  ,  0.433867   ,  0.648994   ])
132     , -2550.53    , array([ 0.963955   ,  3.66737    ,  2.95044    ,  0.0440159  ,  0.428666   ,  0.652286   ])
138     , -2536.89    , array([ 0.970839   ,  3.74936    ,  2.99099    ,  0.0365223  ,  0.411469   ,  0.665742   ])
144     , -2542.92    , array([ 0.967662   ,  3.75204    ,  3.0138     ,  0.0365262  ,  0.412453   ,  0.666463   ])
150     , -2542.66    , array([ 0.964953   ,  3.72538    ,  3.00761    ,  0.0405252  ,  0.420565   ,  0.658794   ])
156     , -2536.06    , array([ 0.969947   ,  3.74538    ,  2.97219    ,  0.0358291  ,  0.408216   ,  0.667363   ])
162     , -2539.27    , array([ 0.970338   ,  3.76314    ,  2.97159    ,  0.034326   ,  0.401663   ,  0.671119   ])
168     , -2535.72    , array([ 0.973047   ,  3.76668    ,  2.9693     ,  0.0338195  ,  0.39995    ,  0.672523   ])
174     , -2535.24    , array([ 0.97252    ,  3.76064    ,  2.95944    ,  0.0339811  ,  0.40037    ,  0.671881   ])
180     , -2535.22    , array([ 0.972374   ,  3.76089    ,  2.96256    ,  0.0340402  ,  0.401073   ,  0.671624   ])
186     , -2534.97    , array([ 0.971556   ,  3.7381     ,  2.93538    ,  0.0348245  ,  0.402861   ,  0.669717   ])
192     , -2534.91    , array([ 0.972257   ,  3.73255    ,  2.90922    ,  0.0340233  ,  0.399281   ,  0.671474   ])
198     , -2534.9     , array([ 0.97141    ,  3.73205    ,  2.92301    ,  0.0347478  ,  0.402007   ,  0.66996    ])
204     , -2534.29    , array([ 0.971747   ,  3.6888     ,  2.82793    ,  0.0344163  ,  0.396191   ,  0.670632   ])
210     , -2533.42    , array([ 0.971189   ,  3.62056    ,  2.69901    ,  0.0344101  ,  0.39052    ,  0.670404   ])
216     , -2531.21    , array([ 0.969963   ,  3.40893    ,  2.32422    ,  0.0348874  ,  0.374112   ,  0.668401   ])
222     , -2528.4     , array([ 0.967407   ,  3.11082    ,  1.84337    ,  0.0353144  ,  0.346611   ,  0.666985   ])
228     , -2528.48    , array([ 0.963093   ,  2.72288    ,  1.3139     ,  0.0362743  ,  0.310409   ,  0.663872   ])
234     , -2527.2     , array([ 0.965572   ,  3.06331    ,  1.78244    ,  0.0362945  ,  0.345505   ,  0.664462   ])
240     , -2526.5     , array([ 0.962851   ,  2.75523    ,  1.35016    ,  0.0360817  ,  0.313311   ,  0.663698   ])
246     , -2526.26    , array([ 0.961378   ,  2.80598    ,  1.43189    ,  0.0379647  ,  0.324307   ,  0.659789   ])
252     , -2525.01    , array([ 0.959141   ,  2.79764    ,  1.42119    ,  0.0387501  ,  0.324716   ,  0.657643   ])
258     , -2525.15    , array([ 0.955482   ,  2.52544    ,  1.0857     ,  0.0382952  ,  0.296939   ,  0.655904   ])
264     , -2524.66    , array([ 0.958728   ,  2.73251    ,  1.32646    ,  0.0377365  ,  0.315863   ,  0.65841    ])
270     , -2524.63    , array([ 0.957251   ,  2.70868    ,  1.30263    ,  0.038516   ,  0.315681   ,  0.656647   ])
276     , -2524.47    , array([ 0.956106   ,  2.62687    ,  1.19993    ,  0.0384777  ,  0.306745   ,  0.656033   ])
282     , -2524.55    , array([ 0.956842   ,  2.62622    ,  1.19983    ,  0.0384242  ,  0.306374   ,  0.656522   ])
288     , -2524.73    , array([ 0.957369   ,  2.73297    ,  1.33285    ,  0.0386371  ,  0.318011   ,  0.656628   ])
294     , -2524.51    , array([ 0.956867   ,  2.67215    ,  1.25413    ,  0.0383758  ,  0.310976   ,  0.656658   ])
300     , -2524.48    , array([ 0.957846   ,  2.69706    ,  1.28592    ,  0.0383743  ,  0.313313   ,  0.65722    ])
306     , -2524.44    , array([ 0.956639   ,  2.64524    ,  1.22283    ,  0.0385885  ,  0.308576   ,  0.65623    ])
312     , -2524.42    , array([ 0.956029   ,  2.63326    ,  1.20678    ,  0.0386308  ,  0.30726    ,  0.655778   ])
318     , -2524.45    , array([ 0.956193   ,  2.64935    ,  1.22654    ,  0.0386196  ,  0.308939   ,  0.655953   ])
324     , -2524.39    , array([ 0.956006   ,  2.65162    ,  1.22841    ,  0.0388403  ,  0.308996   ,  0.655582   ])
330     , -2524.38    , array([ 0.955317   ,  2.63267    ,  1.20557    ,  0.0391176  ,  0.307197   ,  0.654909   ])
336     , -2524.36    , array([ 0.955092   ,  2.62417    ,  1.19173    ,  0.0389952  ,  0.305301   ,  0.654982   ])
342     , -2524.29    , array([ 0.955125   ,  2.62506    ,  1.19125    ,  0.0390611  ,  0.304688   ,  0.65507    ])
348     , -2524.2     , array([ 0.954188   ,  2.6097     ,  1.16763    ,  0.039499   ,  0.301688   ,  0.654159   ])
354     , -2524.06    , array([ 0.954159   ,  2.61472    ,  1.16632    ,  0.0394293  ,  0.299824   ,  0.654478   ])
